id,title,body,category,priority
j7i8ylzf,Verifica importo fattura consulenza,Noto una divergenza tra il totale di l'ordine ORD-2024-001 e l'offerta originale.,Amministrazione,media
vc6jcugy,Disponibilità articolo servizi professionali,Siamo interessati a ordinare il cliente aziendale ma sul sito risulta non disponibile.,Commerciale,alta
txby0qj3,Tempi di consegna per software gestionale,Entro quando potremmo ricevere per sede Milano se ordinassimo oggi?,Commerciale,media
hnn8ofes,Anomalia nel modulo archiviazione,Il componente tramite l'interfaccia web si comporta in modo diverso rispetto alla documentazione.,Tecnico,alta
ol1w6hrh,Richiesta fattura per fornitura materiali,Sto cercando la fattura di l'abbonamento trimestrale ma non la trovo negli archivi.,Commerciale,media
0k2hix4m,Tempi di consegna per sistema ERP,Quanto tempo richiede l'evasione della configurazione enterprise?,Commerciale,bassa
50pj374x,Pagamento trimestre chiuso in sospeso,Il pagamento di l'ordine ORD-2024-001 risulta ancora in elaborazione da diversi giorni. Potete verificare lo stato?,Amministrazione,media
6ibnnjsf,Stato necessità pacchetto base,La commessa soluzione chiavi in mano risulta ancora in elaborazione dopo due settimane.,Commerciale,alta
a2kf8gsw,Tempi di consegna per piattaforma integrata,Serve conferma dei lead time per la configurazione enterprise.,Commerciale,media
w41x51w5,Tempi di consegna per piattaforma integrata,Quali sono i tempi di consegna previsti per con SLA garantito? Abbiamo una scadenza ravvicinata.,Commerciale,media
rscbqh5n,Sincronizzazione archiviazione,Il sistema non aggiorna automaticamente in orario di punta e devo fare refresh manuale.,Tecnico,alta
816nt6t1,Anomalia nel modulo dashboard,C'è un difetto evidente nel comportamento di in ambiente produzione.,Tecnico,alta
0wyp6xa6,Accesso negato a backup,L'autenticazione su sulla dashboard principale fallisce anche se inserisco la password corretta.,Tecnico,alta
nn1ramh6,Stato ordine piano premium,Non ho ricevuto aggiornamenti su deployment on-premise. Quando è prevista la consegna?,Commerciale,media
zrjaoi8b,Modifica ordine supporto tecnico,È necessario rettificare alcune voci in versione professionale.,Commerciale,media
vxqy0v2e,irregolarità nel modulo notifiche,Il modulo con utenti multipli produce output non deterministici.,Tecnico,media
p2y3ne0n,Interruzione servizio upload file,Il modulo sul modulo reporting causa il freeze dell'intera interfaccia.,Tecnico,media
meo6b5ce,Richiesta preventivo per piano premium,Serve una valutazione economica per soluzione chiavi in mano.,Commerciale,media
7u9f6xk7,Documentazione contabile abbonamento annuale,Mi occorre il dossier completo per il pagamento ricorrente ai fini del bilancio.,Amministrazione,media
syd4i5qm,Interruzione servizio login,Si verifica un'interruzione ripetuta quando accedo a tramite l'interfaccia web.,Tecnico,media
pzjdo7x6,Disponibilità articolo manutenzione estesa,Serve conferma della pronta consegna per implementazione completa.,Commerciale,bassa
28f0us4k,Stato esigenza pacchetto standard,L'ordine per reparto vendite non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
p3b4qqzy,criticità nel modulo stampa documenti,Si manifesta un bug critico quando opero con sulla dashboard principale.,Tecnico,alta
dx51999t,Anomalia nel modulo dashboard,Il componente attraverso API REST si comporta in modo diverso rispetto alla documentazione.,Tecnico,media
sbhfsc6g,Richiesta preventivo per pacchetto base,Avrei bisogno di un'offerta per versione professionale comprensiva di costi e tempi di implementazione.,Commerciale,media
puqfy3eq,Richiesta preventivo per licenze enterprise,Chiedo gentilmente una proposta commerciale per con SLA garantito da presentare alla direzione.,Commerciale,media
q4viscqo,Anomalia nel modulo modulo contabilità,Il modulo attraverso API REST produce output non deterministici.,Tecnico,alta
a3ecdde9,Disponibilità articolo piano premium,Potete comunicarmi la disponibilità attuale di con contratto annuale?,Commerciale,bassa
sz5u0xp7,Interruzione servizio upload file,L'utilizzo di con utenti multipli causa l'arresto dell'intera applicazione senza salvare.,Tecnico,alta
50sk0x9m,Modifica ordine servizi professionali,È possibile cambiare la quantità richiesta per incluso supporto H24?,Commerciale,alta
3xf3p7wf,Richiesta rimborso per mese corrente,Necessito dello storno del servizio di supporto per non conformità della prestazione.,Amministrazione,media
5jba6m8m,Stato ordine licenze enterprise,L'ordine incluso supporto H24 non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
93x0z5sg,Verifica estratto conto prestazione professionale,Nell'estratto del compenso consulenza c'è una transazione che non ricordo di aver autorizzato.,Amministrazione,media
av00qmc5,Verifica estratto conto licenza software,Potete chiarire alcune voci presenti nell'estratto il pagamento ricorrente?,Amministrazione,media
ml7v0nnw,Verifica estratto conto contratto di manutenzione,Nello storico l'importo convenuto appare una transazione duplicata.,Amministrazione,media
ny97e3cw,Accesso negato a sincronizzazione,Le mie credenziali per sulla dashboard principale non vengono più riconosciute.,Tecnico,media
xiqfjwy4,Richiesta prospetto per Q1 2024,Non ho ancora ricevuto la fattura relativa alla fattura n. 567. Potreste inviarla?,Amministrazione,alta
bttr2nnd,Richiesta preventivo per supporto tecnico,Potete inviarmi una quotazione per bundle completo? Stiamo valutando diverse opzioni.,Commerciale,media
m9bvdvgi,Accesso negato a upload file,Dopo l'ultimo aggiornamento non posso più accedere a in ambiente produzione.,Tecnico,alta
3l7uhbn3,Pagamento trimestre chiuso in sospeso,Ho completato l'operazione di pagamento la rata semestrale ma non vedo aggiornamenti.,Amministrazione,alta
9gni8u7m,Pagamento canone mensile in sospeso,"Il saldo l'abbonamento trimestrale dovrebbe già essere stato processato, ma non risulta.",Amministrazione,alta
rxq987zv,Anomalia nel modulo backup,L'applicazione mostra errori sistematici in dalla versione 2. 3.,Tecnico,alta
cl6n4tvt,Accesso negato a login,La mia sessione su con credenziali corrette viene terminata automaticamente dopo pochi secondi.,Tecnico,alta
hf9jqzy5,Richiesta fattura per anno contabile,Sto cercando la fattura della fornitura di dicembre ma non la trovo negli archivi.,Commerciale,alta
jiy01c02,Richiesta rimborso per servizio premium,Serve un conguaglio per il servizio di supporto dato il disservizio riscontrato.,Amministrazione,media
h8d63hkl,Richiesta fattura per quota associativa,Vorrei ottenere copia della documentazione fiscale relativa al contratto quadro.,Amministrazione,media
3tecnjun,Verifica importo parcella servizio premium,C'è uno scostamento tra l'importo di l'ordine ORD-2024-001 e quanto preventivato inizialmente.,Amministrazione,media
g31aqo09,Verifica importo fattura abbonamento annuale,L'IVA calcolata su l'abbonamento trimestrale non sembra corrispondere all'aliquota pattuita.,Amministrazione,media
hk0k8tkc,Richiesta rimborso per periodo fiscale,Serve un conguaglio per il compenso consulenza dato il disservizio riscontrato.,Amministrazione,media
30po6tjt,Accesso negato a elaborazione batch,Il login a in ambiente produzione viene rifiutato senza apparente motivo.,Tecnico,alta
3nzipp40,Anomalia nel modulo dashboard,L'applicazione mostra errori sistematici in con credenziali corrette.,Tecnico,alta
lk5km7ia,Interruzione servizio dashboard,L'applicazione si arresta improvvisamente quando utilizzo sulla dashboard principale.,Tecnico,alta
4tcuj32k,Stato acquisto modulo CRM,La commessa con formazione inclusa risulta ancora in elaborazione dopo due settimane.,Commerciale,media
2305kdcu,Richiesta rimborso per servizio cloud,Serve un conguaglio per l'accordo commerciale dato il disservizio riscontrato.,Amministrazione,alta
49bi5shb,Modifica fabbisogno pacchetto base,L'ordine per reparto vendite contiene un errore nelle specifiche. Come possiamo correggerlo?,Commerciale,alta
4g1ejp5l,Accesso negato a import massivo,Le mie credenziali per attraverso API REST non vengono più riconosciute.,Tecnico,media
5pywj79i,Stato ordine toolkit sviluppo,A che punto è l'evasione dell'ordine soluzione chiavi in mano?,Commerciale,media
mcc3z7t3,Tempi di consegna per manutenzione estesa,È possibile accelerare la spedizione di con SLA garantito? Serve entro la prossima settimana.,Commerciale,media
8wjcn82q,Tempi di consegna per sistema ERP,Entro quando potremmo ricevere il cliente aziendale se ordinassimo oggi?,Commerciale,media
lwrro4ze,Tempi di consegna per pacchetto standard,Quali sono i tempi di consegna previsti per versione professionale? Abbiamo una scadenza ravvicinata.,Commerciale,media
l291s2vp,Pagamento canone mensile in sospeso,L'importo per la transazione del 15/10 è stato addebitato ma non risulta a sistema. Serve un controllo.,Amministrazione,alta
12ji0awn,Verifica importo rendiconto contratto di manutenzione,C'è uno scostamento tra l'importo del servizio premium e quanto preventivato inizialmente.,Amministrazione,media
s026ljmg,Richiesta rimborso per prestazione professionale,È possibile ottenere l'accredito di quanto versato per il canone di febbraio?,Amministrazione,alta
dkb7na5l,Accesso negato a dashboard,L'autenticazione su con utenti multipli fallisce anche se inserisco la password corretta.,Tecnico,alta
1nkeaoh8,Pagamento fornitura materiali in sospeso,Abbiamo inviato il pagamento per il pagamento ricorrente tre giorni fa ma non c'è ancora riscontro.,Amministrazione,alta
5na9hcgl,Richiesta fattura per trimestre chiuso,Potete controllare se la fattura contratto n. 12345 è stata emessa?,Amministrazione,media
0exyphul,Pagamento licenza software in sospeso,"Il saldo contratto n. 12345 dovrebbe già essere stato processato, ma non risulta.",Amministrazione,media
ivyh5x9i,Disponibilità articolo pacchetto base,Quando è previsto il rifornimento di incluso supporto H24?,Commerciale,alta
dcb2iv2e,Disponibilità articolo sistema ERP,Quando è previsto il rifornimento di 10 utenti?,Commerciale,bassa
dvf5akb8,Comportamento anomalo durante dashboard,"Ho notato che in ambiente produzione non funziona più come in passato, potrebbero esserci dei problemi.",Tecnico,alta
aa18v95z,Verifica estratto conto trimestre chiuso,Il prospetto della fattura n. 567 mostra addebiti che non tornano.,Amministrazione,media
8g8xmf54,Stato ordine piattaforma integrata,L'ordine bundle completo non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
ubooka4v,Documentazione contabile quota associativa,Potete inviarmi un riepilogo dettagliato delle transazioni per il compenso consulenza?,Amministrazione,bassa
mu9mmh46,Pagamento servizio cloud in sospeso,Il bonifico relativo alla transazione del 15/10 non è stato ancora accreditato. C'è qualche problema?,Amministrazione,alta
vmuy9j31,Accesso negato a integrazione API,Le mie credenziali per con utenti multipli non vengono più riconosciute.,Tecnico,bassa
0t3gmb2d,Accesso negato a backup,Il sistema mi impedisce di entrare in in ambiente produzione dicendo che non ho i permessi.,Tecnico,alta
vnpb01kh,Interruzione servizio notifiche,Il modulo nel servizio schedulato causa il freeze dell'intera interfaccia.,Tecnico,alta
90wdl0v8,Documentazione contabile Q1 2024,Vorrei ottenere la reportistica della fattura n. 567 per verifica interna.,Amministrazione,media
tz9r6n7q,Verifica estratto conto canone mensile,C'è una voce sospetta nei movimenti del canone di febbraio che vorrei verificare.,Amministrazione,alta
0vqnxua5,Richiesta rimborso per periodo fiscale,Vorrei richiedere il rimborso per la fattura n. 567 in quanto il servizio non è stato fornito come concordato.,Amministrazione,media
qqr6w6ql,Performance ridotte su archiviazione,"Quando accedo a codice 500, il sistema diventa molto lento e risponde con ritardo.",Tecnico,media
l524xxav,irregolarità nel modulo login,L'applicazione mostra errori sistematici in sul modulo reporting.,Tecnico,alta
wphzrd14,Verifica importo fattura mese corrente,Abbiamo notato che il contratto quadro riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,media
q7ks3d55,Sincronizzazione export dati,I dati in con utenti multipli non sono allineati con le altre sezioni del sistema.,Tecnico,media
m5a8rhio,Sollecito per quota associativa,La posizione la rendiconto n. 567 è ancora aperta nonostante i termini concordati siano scaduti.,Amministrazione,alta
f9b7wja2,Verifica importo bollettino canone mensile,Sulla fattura il servizio premium c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
5w05c4n2,Disponibilità articolo piano premium,Potete verificare l'inventario di soluzione chiavi in mano?,Commerciale,bassa
qa9h36o8,Disponibilità articolo supporto tecnico,Siamo interessati a ordinare incluso supporto H24 ma sul sito risulta non disponibile.,Commerciale,bassa
ijtg051k,Interruzione servizio sincronizzazione,Il sistema va in stop durante l'esecuzione di attraverso API REST e devo riavviare tutto.,Tecnico,alta
1nw70i44,Richiesta rimborso per consulenza,Chiedo la restituzione della somma pagata per l'abbonamento trimestrale causa inadempienza.,Amministrazione,media
y882wmfj,Pagamento periodo fiscale in sospeso,Il versamento relativo a l'ordine ORD-2024-001 non appare nell'estratto conto. È andato a buon fine?,Amministrazione,alta
pm48rg61,Richiesta rimborso per servizio premium,Necessito dello storno di contratto n. 12345 per non conformità della prestazione.,Amministrazione,media
j7vo4rjq,Stato ordine modulo CRM,La richiesta implementazione completa è stata presa in carico?,Commerciale,media
otma8tow,Modifica esigenza servizi professionali,Potete aggiornare i dettagli dell'ordine la configurazione enterprise?,Commerciale,alta
9c66au5w,Richiesta conteggio per periodo fiscale,Manca la documentazione per il compenso consulenza. Potete fornirla in formato pdf?,Amministrazione,media
415lxso4,Richiesta rimborso per abbonamento annuale,Serve un conguaglio per contratto n. 12345 dato il disservizio riscontrato.,Amministrazione,media
3kk88t6t,Tempi di consegna per licenze enterprise,Quali sono i tempi di consegna previsti per bundle completo? Abbiamo una scadenza ravvicinata.,Commerciale,media
94tstod3,Verifica importo fattura consulenza,L'IVA calcolata su l'accordo commerciale non sembra corrispondere all'aliquota pattuita.,Amministrazione,bassa
zqpmzk23,Richiesta rimborso per periodo fiscale,Il servizio la rata semestrale non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Amministrazione,media
7o16r73j,Richiesta rimborso per quota associativa,L'addebito per la posizione cliente CLI-789 deve essere stornato poiché il servizio non è stato erogato.,Amministrazione,media
0rs043o2,Anomalia nel modulo upload file,In con credenziali corrette si verifica un'interruzione quando inserisco determinati valori.,Tecnico,alta
p92fio9f,Sollecito per consulenza,La scadenza del compenso consulenza è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
jvv4ff1m,Verifica estratto conto consulenza,Ho notato un doppio addebito per gennaio 2024 nell'ultimo estratto conto.,Amministrazione,bassa
lkf1v8mm,Verifica estratto conto licenza software,Nell'estratto della fattura n. 567 c'è una transazione che non ricordo di aver autorizzato.,Amministrazione,media
4ks8nht0,Verifica importo fattura quota associativa,L'IVA calcolata sul compenso consulenza non sembra corrispondere all'aliquota pattuita.,Amministrazione,media
xsf32inc,Tempi di consegna per servizi professionali,Vorrei sapere se per la configurazione enterprise è disponibile la consegna express e a quale costo.,Commerciale,media
hozm05z4,Accesso negato a gestione utenti,Dopo l'ultimo aggiornamento non posso più accedere a in ambiente produzione.,Tecnico,bassa
bzfh3i16,Pagamento prestazione professionale in sospeso,Abbiamo inviato il pagamento per contratto n. 12345 tre giorni fa ma non c'è ancora riscontro.,Amministrazione,alta
fsw5k63b,Pagamento periodo fiscale in sospeso,"Il saldo la posizione cliente CLI-789 dovrebbe già essere stato processato, ma non risulta.",Amministrazione,alta
6wrblaxc,Interruzione servizio modulo contabilità,L'applicazione si arresta improvvisamente quando utilizzo in ambiente produzione.,Tecnico,alta
a0x7sxsq,criticità nel modulo upload file,Ho riscontrato un comportamento irregolare in in modalità avanzata che causa perdita di dati.,Tecnico,alta
x9o1v3sv,Verifica estratto conto mese corrente,Il prospetto della rata semestrale mostra addebiti che non tornano.,Amministrazione,alta
moon36i4,Disponibilità articolo servizi professionali,Vorrei sapere quando sarà disponibile 10 utenti. Abbiamo una scadenza da rispettare.,Commerciale,alta
lcu8nv8v,Richiesta preventivo per piattaforma integrata,Serve una valutazione economica per per sede Milano.,Commerciale,media
3203iotr,Anomalia nel modulo export dati,La funzionalità attraverso API REST genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
rkmj2g0u,Accesso negato a upload file,La mia sessione su codice 500 viene terminata automaticamente dopo pochi secondi.,Tecnico,media
v0ubw3wz,Accesso negato a integrazione API,L'autenticazione su con utenti multipli fallisce anche se inserisco la password corretta.,Tecnico,alta
ib3vj7b6,Comportamento anomalo durante stampa documenti,"Quando provo a dal client desktop, il sistema non completa l'operazione come dovrebbe.",Tecnico,alta
1dt43gxv,Accesso negato a archiviazione,La mia sessione su in orario di punta viene terminata automaticamente dopo pochi secondi.,Tecnico,alta
ll8p2os2,Tempi di consegna per pacchetto base,Entro quando potremmo ricevere con formazione inclusa se ordinassimo oggi?,Commerciale,media
qal8e6a6,Interruzione servizio elaborazione batch,Il sistema va in stop durante l'esecuzione di dal client desktop e devo riavviare tutto.,Tecnico,alta
klciv3pe,Verifica importo fattura anno contabile,C'è uno scostamento tra l'importo di contratto n. 12345 e quanto preventivato inizialmente.,Amministrazione,media
430er26q,Accesso negato a modulo contabilità,L'autenticazione su attraverso API REST fallisce anche se inserisco la password corretta.,Tecnico,media
g5pw5ld6,Disponibilità articolo piano premium,Siamo interessati a ordinare modalità SaaS ma sul sito risulta non disponibile.,Commerciale,bassa
xf0rfca0,Comportamento anomalo durante notifiche,Il sistema mostra un comportamento inatteso quando tento di eseguire con utenti multipli.,Tecnico,alta
40iamv0x,Anomalia nel modulo backup,C'è un difetto evidente nel comportamento di tramite l'interfaccia web.,Tecnico,alta
72arwk18,Anomalia nel modulo upload file,"Dopo l'aggiornamento alla versione 2. 3, dopo l'ultimo aggiornamento presenta diversi malfunzionamenti.",Tecnico,alta
flomp0oe,Richiesta preventivo per toolkit sviluppo,Necessitiamo di un listino aggiornato per la configurazione enterprise.,Commerciale,media
wkcxry22,Stato prenotazione soluzione cloud,L'ordine con contratto annuale non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
1nv1i8sy,Disponibilità articolo pacchetto standard,Vorrei sapere quando sarà disponibile la configurazione enterprise. Abbiamo una scadenza da rispettare.,Commerciale,bassa
2j5aezmj,Modifica requisizione licenze enterprise,Possiamo apportare modifiche a per reparto vendite già inviato?,Commerciale,bassa
pbbg5y40,Accesso negato a login,Dopo l'ultimo aggiornamento non posso più accedere a dal client desktop.,Tecnico,alta
7vnd0dug,Anomalia nel modulo modulo contabilità,Il modulo tramite l'interfaccia web produce output non deterministici.,Tecnico,alta
6h0vz80d,Verifica estratto conto consulenza,Riscontro operazioni non riconosciute nel riepilogo della fornitura di dicembre.,Amministrazione,bassa
i3xvad3w,Interruzione servizio modulo contabilità,Da stamattina sul modulo reporting si blocca continuamente e non riesco più a lavorare.,Tecnico,alta
g5o6tw49,Pagamento quota associativa in sospeso,Il bonifico relativo a l'importo convenuto non è stato ancora accreditato. C'è qualche problema?,Amministrazione,alta
xq55c04p,Accesso negato a archiviazione,La mia sessione su durante il processo notturno viene terminata automaticamente dopo pochi secondi.,Tecnico,media
m7f9r9m2,Accesso negato a dashboard,Il login a in modalità avanzata viene rifiutato senza apparente motivo.,Tecnico,alta
qpv2jyv2,Verifica importo conteggio anno contabile,Riscontro un'incongruenza nell'ammontare di l'accordo commerciale rispetto all'accordo.,Amministrazione,bassa
5ls3tvcq,Anomalia nel modulo workflow,"Dopo l'aggiornamento alla versione 2. 3, dalla versione 2. 3 presenta diversi malfunzionamenti.",Tecnico,media
89174lap,irregolarità nel modulo import massivo,Ho riscontrato un comportamento irregolare in nel servizio schedulato che causa perdita di dati.,Tecnico,alta
fxzyg59v,Richiesta fattura per rinnovo servizi,Vorrei ottenere copia della documentazione fiscale relativa a l'abbonamento trimestrale.,Amministrazione,bassa
e6hy8zp8,Stato ordine piano premium,La commessa versione professionale risulta ancora in elaborazione dopo due settimane.,Commerciale,media
t64n3svv,Stato ordine licenze enterprise,Non ho ricevuto aggiornamenti su soluzione chiavi in mano. Quando è prevista la consegna?,Commerciale,media
i3uo4pjq,Modifica necessità manutenzione estesa,Chiedo gentilmente di modificare l'indirizzo di consegna per con SLA garantito.,Commerciale,alta
03r5pe2e,Verifica estratto conto rinnovo servizi,Nello storico il compenso consulenza appare una transazione duplicata.,Amministrazione,media
7yxu39he,Modifica domanda piattaforma integrata,Potete aggiornare i dettagli dell'ordine bundle completo?,Commerciale,alta
7e8en2yv,bug nel modulo import massivo,La funzionalità codice 500 genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
vojy5615,Interruzione servizio integrazione API,Da stamattina dalla versione 2. 3 si blocca continuamente e non riesco più a lavorare.,Tecnico,bassa
ez9crm0p,Stato requisizione supporto tecnico,Abbiamo necessità di sapere quando arriverà con contratto annuale per programmare le attività.,Commerciale,media
0nz19y68,Sincronizzazione stampa documenti,Il sistema non aggiorna automaticamente codice 500 e devo fare refresh manuale.,Tecnico,alta
k2u6v3z9,Accesso negato a sincronizzazione,L'autenticazione su dalla versione 2. 3 fallisce anche se inserisco la password corretta.,Tecnico,alta
17tooek4,Richiesta preventivo per pacchetto standard,Vorrei ricevere un preventivo dettagliato per bundle completo con le relative condizioni commerciali.,Commerciale,media
j6q0n5ft,Disponibilità articolo training on-site,L'articolo la configurazione enterprise risulta esaurito. Quando rientrerà in magazzino?,Commerciale,bassa
u4s520td,comportamento inatteso nel modulo integrazione API,In attraverso API REST si verifica un'interruzione quando inserisco determinati valori.,Tecnico,alta
yzn5fqit,Sollecito per consulenza,La scadenza di contratto n. 12345 è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
5j4yqur6,Verifica importo fattura servizio premium,Abbiamo notato che il contratto quadro riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,alta
4jl244ty,Richiesta rimborso per trimestre chiuso,È possibile ottenere l'accredito di quanto versato per l'accordo commerciale?,Amministrazione,media
gui839yh,problema tecnico nel modulo integrazione API,Si manifesta un bug critico quando opero con tramite l'interfaccia web.,Tecnico,alta
ru0na3s9,Richiesta fattura per prestazione professionale,Non ho ancora ricevuto la fattura relativa al pagamento ricorrente. Potreste inviarla?,Amministrazione,media
rnoji0rx,Richiesta fattura per canone mensile,Non ho ancora ricevuto la fattura relativa a l'accordo commerciale. Potreste inviarla?,Amministrazione,media
hx8q1i8e,criticità nel modulo export dati,C'è un difetto evidente nel comportamento di dal client desktop.,Tecnico,media
e1296jr3,Tempi di consegna per supporto tecnico,C'è possibilità di recapito immediato per versione professionale?,Commerciale,media
61l1ips0,Interruzione servizio upload file,Ogni tentativo di operare su sulla dashboard principale provoca il blocco del sistema.,Tecnico,bassa
7kghbz7t,Anomalia nel modulo workflow,Rilevo anomalie persistenti nell'elaborazione di in ambiente produzione.,Tecnico,alta
r58ho8z1,Interruzione servizio upload file,L'utilizzo di con credenziali corrette causa l'arresto dell'intera applicazione senza salvare.,Tecnico,bassa
2yqv96uc,Tempi di consegna per toolkit sviluppo,C'è possibilità di recapito immediato per la configurazione enterprise?,Commerciale,bassa
2hffa8l1,Verifica estratto conto consulenza,Riscontro operazioni non riconosciute nel riepilogo del pagamento ricorrente.,Amministrazione,media
bcv31x8s,Verifica estratto conto fornitura materiali,Riscontro operazioni non riconosciute nel riepilogo di l'abbonamento trimestrale.,Amministrazione,bassa
ksaqn15k,Interruzione servizio report,Si verifica un'interruzione ripetuta quando accedo a in orario di punta.,Tecnico,alta
5vlm1mkr,Stato commessa servizi professionali,Vorrei un riscontro sullo stato di avanzamento di con SLA garantito.,Commerciale,media
867bazz5,Disponibilità articolo toolkit sviluppo,Potete verificare l'inventario di con SLA garantito?,Commerciale,bassa
9dyzjq6v,Accesso negato a dashboard,Non ho più i privilegi necessari per operare su sul modulo reporting.,Tecnico,alta
6usn42im,Comportamento anomalo durante export dati,"Ho notato che in ambiente produzione non funziona più come in passato, potrebbero esserci dei problemi.",Tecnico,media
x2k7f29a,Modifica ordine manutenzione estesa,Chiedo gentilmente di modificare l'indirizzo di consegna per 50 licenze.,Commerciale,alta
zwt20zzs,malfunzionamento nel modulo elaborazione batch,Ho riscontrato un comportamento irregolare in dalla versione 2. 3 che causa perdita di dati.,Tecnico,alta
yxxdg3h4,Pagamento anno contabile in sospeso,"Il saldo il pagamento ricorrente dovrebbe già essere stato processato, ma non risulta.",Amministrazione,media
fe2t97hg,Verifica importo fattura licenza software,Sulla fattura la fattura n. 567 c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
om2bgr7r,irregolarità nel modulo report,Rilevo anomalie persistenti nell'elaborazione di dopo l'ultimo aggiornamento.,Tecnico,media
e5i53oeu,Tempi di consegna per software gestionale,È possibile accelerare la spedizione di con contratto annuale? Serve entro la prossima settimana.,Commerciale,media
srcp6j7d,Modifica interesse training on-site,Possiamo apportare modifiche a per sede Milano già inviato?,Commerciale,media
fjl14j9j,Sollecito per rinnovo servizi,La scadenza del compenso consulenza è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
kes7eqdy,Comportamento anomalo durante archiviazione,"Quando provo a con file superiori a 10MB, il sistema non completa l'operazione come dovrebbe.",Tecnico,bassa
s32bdrr6,Tempi di consegna per servizi professionali,Abbiamo necessità di bundle completo per il giorno X. È fattibile?,Commerciale,alta
cni3f0y3,Promozioni su consulenza strategica,Vorrei sapere se per il cliente aziendale sono previste promozioni nei prossimi mesi.,Commerciale,media
58zstug9,Disponibilità articolo consulenza strategica,Potete comunicarmi la disponibilità attuale di 50 licenze?,Commerciale,bassa
tz9xomws,Anomalia nel modulo gestione utenti,C'è un difetto evidente nel comportamento di con file superiori a 10MB.,Tecnico,alta
mpxwq38v,Comportamento anomalo durante integrazione API,"Ho notato che sul modulo reporting non funziona più come in passato, potrebbero esserci dei problemi.",Tecnico,alta
z5435a42,Richiesta rimborso per trimestre chiuso,Serve un conguaglio per la rata semestrale dato il disservizio riscontrato.,Amministrazione,media
sr9ivgti,Stato acquisto licenze enterprise,La richiesta il cliente aziendale è stata presa in carico?,Commerciale,media
srisco51,Accesso negato a import massivo,Dopo l'ultimo aggiornamento non posso più accedere a in ambiente produzione.,Tecnico,alta
dakyvv9o,errore di sistema nel modulo dashboard,Ho riscontrato un comportamento irregolare in dalla versione 2. 3 che causa perdita di dati.,Tecnico,alta
nwlkcjs7,Richiesta preventivo per modulo CRM,Siamo interessati a 50 licenze e vorremmo conoscere i prezzi applicabili.,Commerciale,media
n1rbz3bl,Sollecito per fornitura materiali,La scadenza della transazione del 15/10 è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
zc891xxy,Performance ridotte su report,"Quando accedo a con file superiori a 10MB, il sistema diventa molto lento e risponde con ritardo.",Tecnico,media
9krpfesf,Verifica importo fattura servizio cloud,Vorrei capire da dove deriva la differenza nell'importo il contratto quadro.,Amministrazione,media
7rq6uxla,Accesso negato a workflow,Il login a in ambiente produzione viene rifiutato senza apparente motivo.,Tecnico,alta
u0vfmxnf,Interruzione servizio elaborazione batch,Si verifica un arresto anomalo quando interagisco con dal client desktop.,Tecnico,alta
kjh3wv83,irregolarità nel modulo sincronizzazione,Rilevo anomalie persistenti nell'elaborazione di in orario di punta.,Tecnico,media
wolehpd1,Accesso negato a dashboard,La mia sessione su dalla versione 2. 3 viene terminata automaticamente dopo pochi secondi.,Tecnico,alta
u02jmzos,Accesso negato a workflow,Ottengo un errore di autorizzazione quando tento di usare in ambiente produzione.,Tecnico,media
a6080ops,Sollecito per canone mensile,Il termine per la rata semestrale è decorso senza che ricevessimo il pagamento.,Amministrazione,alta
mb7p6skl,Verifica estratto conto mese corrente,Ho notato un doppio addebito per l'ordine ORD-2024-001 nell'ultimo estratto conto.,Amministrazione,media
63ydnk7f,Richiesta bollettino per anno contabile,Non ho ancora ricevuto la fattura relativa alla transazione del 15/10. Potreste inviarla?,Amministrazione,media
2n2ibvne,Stato ordine piano premium,La commessa 10 utenti risulta ancora in elaborazione dopo due settimane.,Commerciale,media
mfnero44,Anomalia nel modulo report,"Dopo l'aggiornamento alla versione 2. 3, con credenziali corrette presenta diversi malfunzionamenti.",Tecnico,alta
3buqlewq,Tempi di consegna per pacchetto standard,Quanto tempo richiede l'evasione di per sede Milano?,Commerciale,media
bk782c3a,Interruzione servizio elaborazione batch,Si verifica un'interruzione ripetuta quando accedo a con file superiori a 10MB.,Tecnico,alta
b45kl49d,Stato ordine modulo CRM,Serve un tracking della fornitura con contratto annuale.,Commerciale,media
yx59jt7h,Richiesta preventivo per toolkit sviluppo,Serve una valutazione economica per il cliente aziendale.,Commerciale,alta
su607lmq,bug nel modulo backup,Il componente attraverso API REST si comporta in modo diverso rispetto alla documentazione.,Tecnico,alta
