id,title,body,category,priority
9racxjfk,Modifica ordine consulenza strategica,Vorremmo aggiungere alcuni articoli all'ordine il cliente aziendale già effettuato.,Commerciale,alta
su607lmq,bug nel modulo backup,Il componente attraverso API REST si comporta in modo diverso rispetto alla documentazione.,Tecnico,alta
9969d065,Verifica importo fattura prestazione professionale,L'importo indicato sulla fornitura di dicembre è differente rispetto all'offerta concordata. Potete controllare?,Commerciale,media
k4e5md4e,Disponibilità articolo modulo CRM,C'è giacenza sufficiente per 10 utenti?,Commerciale,media
fxp4hzk9,Accesso negato a import massivo,La mia sessione su con utenti multipli viene terminata automaticamente dopo pochi secondi.,Tecnico,bassa
zyp79rrg,Pagamento mese corrente in sospeso,L'importo per il canone di febbraio è stato addebitato ma non risulta a sistema. Serve un controllo.,Amministrazione,media
fx4z634t,Sincronizzazione sincronizzazione,Il sistema non aggiorna automaticamente in ambiente produzione e devo fare refresh manuale.,Tecnico,media
qs92dtys,Sincronizzazione elaborazione batch,Il sistema non aggiorna automaticamente sulla dashboard principale e devo fare refresh manuale.,Tecnico,media
ubooka4v,Documentazione contabile quota associativa,Potete inviarmi un riepilogo dettagliato delle transazioni per il compenso consulenza?,Amministrazione,bassa
9fcez733,Disponibilità articolo training on-site,Qual è la reperibilità immediata di bundle completo?,Commerciale,bassa
kfp75rlp,Richiesta fattura per consulenza,Vorrei ottenere copia della documentazione fiscale relativa a contratto n. 12345.,Amministrazione,media
dkb7na5l,Accesso negato a dashboard,L'autenticazione su con utenti multipli fallisce anche se inserisco la password corretta.,Tecnico,alta
k41xijv4,Anomalia nel modulo dashboard,La funzionalità con utenti multipli genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
9749gvxi,Sincronizzazione upload file,Il sistema non aggiorna automaticamente sulla dashboard principale e devo fare refresh manuale.,Tecnico,media
2pvz3ahr,Richiesta distinta per periodo fiscale,Manca la documentazione per l'accordo commerciale. Potete fornirla in formato pdf?,Amministrazione,alta
vojy5615,Interruzione servizio integrazione API,Da stamattina dalla versione 2. 3 si blocca continuamente e non riesco più a lavorare.,Tecnico,bassa
p78oylny,Sincronizzazione archiviazione,I dati in dalla versione 2. 3 non sono allineati con le altre sezioni del sistema.,Tecnico,media
a0x7sxsq,criticità nel modulo upload file,Ho riscontrato un comportamento irregolare in in modalità avanzata che causa perdita di dati.,Tecnico,alta
17olxraw,Accesso negato a import massivo,Il sistema mi impedisce di entrare in in modalità avanzata dicendo che non ho i permessi.,Tecnico,alta
s026ljmg,Richiesta rimborso per prestazione professionale,È possibile ottenere l'accredito di quanto versato per il canone di febbraio?,Amministrazione,alta
d6gjdwdu,Richiesta fattura per abbonamento annuale,La fattura per la transazione del 15/10 non è disponibile nel nostro sistema. Sarebbe possibile riceverla?,Amministrazione,media
ltj8ryty,Richiesta preventivo per toolkit sviluppo,Vorrei ricevere un preventivo dettagliato per deployment on-premise con le relative condizioni commerciali.,Commerciale,alta
qal8e6a6,Interruzione servizio elaborazione batch,Il sistema va in stop durante l'esecuzione di dal client desktop e devo riavviare tutto.,Tecnico,alta
m6zka2lc,Stato ordine toolkit sviluppo,Non ho ricevuto aggiornamenti su implementazione completa. Quando è prevista la consegna?,Commerciale,media
1b9yeu8d,Pagamento consulenza in sospeso,Il versamento relativo alla transazione del 15/10 non appare nell'estratto conto. È andato a buon fine?,Amministrazione,media
5jba6m8m,Stato ordine licenze enterprise,L'ordine incluso supporto H24 non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
pzwitx87,Interruzione servizio dashboard,Ogni tentativo di operare su sul modulo reporting provoca il blocco del sistema.,Tecnico,alta
4jl244ty,Richiesta rimborso per trimestre chiuso,È possibile ottenere l'accredito di quanto versato per l'accordo commerciale?,Amministrazione,media
50sk0x9m,Modifica ordine servizi professionali,È possibile cambiare la quantità richiesta per incluso supporto H24?,Commerciale,alta
yxxdg3h4,Pagamento anno contabile in sospeso,"Il saldo il pagamento ricorrente dovrebbe già essere stato processato, ma non risulta.",Amministrazione,media
g31aqo09,Verifica importo fattura abbonamento annuale,L'IVA calcolata su l'abbonamento trimestrale non sembra corrispondere all'aliquota pattuita.,Amministrazione,media
q4m62s1q,Modifica necessità sistema ERP,Vorremmo revisionare le quantità di modalità SaaS.,Commerciale,alta
qpv2jyv2,Verifica importo conteggio anno contabile,Riscontro un'incongruenza nell'ammontare di l'accordo commerciale rispetto all'accordo.,Amministrazione,bassa
c5eq4t7f,Verifica estratto conto licenza software,Il prospetto della posizione cliente CLI-789 mostra addebiti che non tornano.,Amministrazione,media
6ka8b5to,Funzionalità notifiche non operativa,La feature con credenziali corrette è presente ma completamente non funzionante.,Tecnico,media
tlsn7ne4,Verifica importo fattura mese corrente,Abbiamo notato che gennaio 2024 riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,bassa
430er26q,Accesso negato a modulo contabilità,L'autenticazione su attraverso API REST fallisce anche se inserisco la password corretta.,Tecnico,media
j6q0n5ft,Disponibilità articolo training on-site,L'articolo la configurazione enterprise risulta esaurito. Quando rientrerà in magazzino?,Commerciale,bassa
x7bfnib8,Richiesta rimborso per fornitura materiali,Vorrei richiedere il rimborso per la fattura n. 567 in quanto il servizio non è stato fornito come concordato.,Commerciale,media
107me2cy,Verifica estratto conto fornitura materiali,Ho notato un doppio addebito per l'abbonamento trimestrale nell'ultimo estratto conto.,Amministrazione,media
ll8p2os2,Tempi di consegna per pacchetto base,Entro quando potremmo ricevere con formazione inclusa se ordinassimo oggi?,Commerciale,media
yzn5fqit,Sollecito per consulenza,La scadenza di contratto n. 12345 è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
y882wmfj,Pagamento periodo fiscale in sospeso,Il versamento relativo a l'ordine ORD-2024-001 non appare nell'estratto conto. È andato a buon fine?,Amministrazione,alta
lyrfi337,Interruzione servizio backup,L'utilizzo di durante il processo notturno causa l'arresto dell'intera applicazione senza salvare.,Tecnico,alta
7tsm9r0t,Anomalia nel modulo stampa documenti,In in orario di punta si verifica un'interruzione quando inserisco determinati valori.,Tecnico,alta
5pywj79i,Stato ordine toolkit sviluppo,A che punto è l'evasione dell'ordine soluzione chiavi in mano?,Commerciale,media
gp6gr484,Richiesta preventivo per software gestionale,Ci interessa conoscere i termini per l'acquisto di 10 utenti.,Commerciale,media
03r5pe2e,Verifica estratto conto rinnovo servizi,Nello storico il compenso consulenza appare una transazione duplicata.,Amministrazione,media
8n5idm7o,funzionamento irregolare nel modulo backup,C'è un difetto evidente nel comportamento di dopo l'ultimo aggiornamento.,Tecnico,media
klciv3pe,Verifica importo fattura anno contabile,C'è uno scostamento tra l'importo di contratto n. 12345 e quanto preventivato inizialmente.,Amministrazione,media
74fup481,Tempi di consegna per pacchetto standard,Quali sono i tempi di consegna previsti per incluso supporto H24? Abbiamo una scadenza ravvicinata.,Commerciale,media
w41x51w5,Tempi di consegna per piattaforma integrata,Quali sono i tempi di consegna previsti per con SLA garantito? Abbiamo una scadenza ravvicinata.,Commerciale,media
vqxa2vmo,Stato ordine pacchetto standard,Vorrei un riscontro sullo stato di avanzamento di implementazione completa.,Commerciale,media
txpr6pc8,Stato fabbisogno consulenza strategica,Dove si trova attualmente la spedizione per con formazione inclusa? La data di consegna prevista è passata.,Commerciale,bassa
2j5aezmj,Modifica requisizione licenze enterprise,Possiamo apportare modifiche a per reparto vendite già inviato?,Commerciale,bassa
tsj5v6in,Documentazione contabile abbonamento annuale,Vorrei ottenere la reportistica del compenso consulenza per verifica interna.,Amministrazione,bassa
d5nwyf81,Interruzione servizio backup,Il modulo sulla dashboard principale causa il freeze dell'intera interfaccia.,Tecnico,alta
4g1ejp5l,Accesso negato a import massivo,Le mie credenziali per attraverso API REST non vengono più riconosciute.,Tecnico,media
jvv4ff1m,Verifica estratto conto consulenza,Ho notato un doppio addebito per gennaio 2024 nell'ultimo estratto conto.,Amministrazione,bassa
0weccf3d,Disponibilità articolo supporto tecnico,Serve conferma della pronta consegna per 50 licenze.,Commerciale,bassa
a4d587uy,Disponibilità articolo toolkit sviluppo,Siamo interessati a ordinare 10 utenti ma sul sito risulta non disponibile.,Commerciale,bassa
qa9h36o8,Disponibilità articolo supporto tecnico,Siamo interessati a ordinare incluso supporto H24 ma sul sito risulta non disponibile.,Commerciale,bassa
5vlm1mkr,Stato commessa servizi professionali,Vorrei un riscontro sullo stato di avanzamento di con SLA garantito.,Commerciale,media
1dof9c6p,Sollecito per rinnovo servizi,Il termine per la transazione del 15/10 è decorso senza che ricevessimo il pagamento.,Amministrazione,alta
4k2e75pj,Richiesta fattura per consulenza,Mi serve urgentemente il documento fiscale del canone di febbraio per la chiusura.,Amministrazione,media
02dud3d3,Tempi di consegna per toolkit sviluppo,Potete garantire la consegna urgente di soluzione chiavi in mano?,Commerciale,media
75z861uc,Verifica importo prospetto quota associativa,Sulla fattura la fornitura di dicembre c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
0fpex0q2,Stato richiesta toolkit sviluppo,Potete fornirmi informazioni sulla spedizione con SLA garantito?,Commerciale,media
teo1s6ro,Accesso negato a elaborazione batch,L'autenticazione su da ieri sera fallisce anche se inserisco la password corretta.,Tecnico,media
0k2hix4m,Tempi di consegna per sistema ERP,Quanto tempo richiede l'evasione della configurazione enterprise?,Commerciale,bassa
e6qequjj,Stato domanda soluzione cloud,Potete fornirmi informazioni sulla spedizione con contratto annuale?,Commerciale,media
0vlu8do2,Interruzione servizio workflow,Il modulo con credenziali corrette causa il freeze dell'intera interfaccia.,Tecnico,alta
1eacwni2,Sollecito per servizio cloud,La scadenza di contratto n. 12345 è passata da alcune settimane. Quando prevede di effettuare il pagamento?,Amministrazione,alta
tcrap6z2,Tempi di consegna per manutenzione estesa,Entro quando potremmo ricevere deployment on-premise se ordinassimo oggi?,Commerciale,bassa
7rq6uxla,Accesso negato a workflow,Il login a in ambiente produzione viene rifiutato senza apparente motivo.,Tecnico,alta
qxa9325m,Richiesta preventivo per licenze enterprise,Avrei bisogno di un'offerta per per reparto vendite comprensiva di costi e tempi di implementazione.,Commerciale,media
jtb24f9o,Richiesta fattura per rinnovo servizi,La fattura per l'importo convenuto non è disponibile nel nostro sistema. Sarebbe possibile riceverla?,Amministrazione,media
l291s2vp,Pagamento canone mensile in sospeso,L'importo per la transazione del 15/10 è stato addebitato ma non risulta a sistema. Serve un controllo.,Amministrazione,alta
h09kzfln,Disponibilità articolo toolkit sviluppo,Siamo interessati a ordinare per sede Milano ma sul sito risulta non disponibile.,Commerciale,media
ubq50pzo,Interruzione servizio workflow,Da stamattina durante il processo notturno si blocca continuamente e non riesco più a lavorare.,Tecnico,alta
tj3g0rhf,Richiesta rimborso per anno contabile,Necessito dello storno del servizio premium per non conformità della prestazione.,Amministrazione,media
dx51999t,Anomalia nel modulo dashboard,Il componente attraverso API REST si comporta in modo diverso rispetto alla documentazione.,Tecnico,media
pzjdo7x6,Disponibilità articolo manutenzione estesa,Serve conferma della pronta consegna per implementazione completa.,Commerciale,bassa
srisco51,Accesso negato a import massivo,Dopo l'ultimo aggiornamento non posso più accedere a in ambiente produzione.,Tecnico,alta
7ewvo9wg,Richiesta rimborso per consulenza,Vorremmo procedere con l'annullamento e rimborso della rata semestrale.,Amministrazione,media
kiu94013,Accesso negato a elaborazione batch,L'autenticazione su con utenti multipli fallisce anche se inserisco la password corretta.,Tecnico,alta
deytc298,Disponibilità articolo servizi professionali,Qual è la reperibilità immediata di con SLA garantito?,Commerciale,bassa
i71d332x,Richiesta rimborso per mese corrente,Necessito dello storno di l'accordo commerciale per non conformità della prestazione.,Amministrazione,media
0zpavs2d,Interruzione servizio integrazione API,Da stamattina nel servizio schedulato si blocca continuamente e non riesco più a lavorare.,Tecnico,media
t38k6u8z,comportamento inatteso nel modulo integrazione API,La funzionalità in orario di punta genera risultati incoerenti ad ogni esecuzione.,Tecnico,alta
5aetq19k,Pagamento abbonamento annuale in sospeso,Il pagamento di l'ordine ORD-2024-001 risulta ancora in elaborazione da diversi giorni. Potete verificare lo stato?,Amministrazione,media
i56kwdum,Stato ordine modulo CRM,Serve un tracking della fornitura modalità SaaS.,Commerciale,alta
4h46rwmt,Sollecito per quota associativa,Il termine per la distinta n. 567 è decorso senza che ricevessimo il pagamento.,Amministrazione,alta
7o16r73j,Richiesta rimborso per quota associativa,L'addebito per la posizione cliente CLI-789 deve essere stornato poiché il servizio non è stato erogato.,Amministrazione,media
wr95fi64,Tempi di consegna per servizi professionali,C'è possibilità di recapito immediato per con formazione inclusa?,Commerciale,media
m1043kay,Interruzione servizio elaborazione batch,L'utilizzo di dalla versione 2. 3 causa l'arresto dell'intera applicazione senza salvare.,Tecnico,alta
7hg137cn,Documentazione contabile quota associativa,Per la revisione contabile ci serve l'archivio completo del pagamento ricorrente.,Amministrazione,bassa
pbbg5y40,Accesso negato a login,Dopo l'ultimo aggiornamento non posso più accedere a dal client desktop.,Tecnico,alta
2n2ibvne,Stato ordine piano premium,La commessa 10 utenti risulta ancora in elaborazione dopo due settimane.,Commerciale,media
i3uo4pjq,Modifica necessità manutenzione estesa,Chiedo gentilmente di modificare l'indirizzo di consegna per con SLA garantito.,Commerciale,alta
9krpfesf,Verifica importo fattura servizio cloud,Vorrei capire da dove deriva la differenza nell'importo il contratto quadro.,Amministrazione,media
zlhb1084,Documentazione contabile consulenza,Vorrei ottenere la reportistica della transazione del 15/10 per verifica interna.,Amministrazione,bassa
zc891xxy,Performance ridotte su report,"Quando accedo a con file superiori a 10MB, il sistema diventa molto lento e risponde con ritardo.",Tecnico,media
zqpmzk23,Richiesta rimborso per periodo fiscale,Il servizio la rata semestrale non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Amministrazione,media
0nz19y68,Sincronizzazione stampa documenti,Il sistema non aggiorna automaticamente codice 500 e devo fare refresh manuale.,Tecnico,alta
0ys7xwq2,Funzionalità gestione utenti non operativa,La feature nel servizio schedulato è presente ma completamente non funzionante.,Tecnico,media
8bshbe9p,Verifica estratto conto licenza software,Il prospetto di gennaio 2024 mostra addebiti che non tornano.,Amministrazione,alta
srcp6j7d,Modifica interesse training on-site,Possiamo apportare modifiche a per sede Milano già inviato?,Commerciale,media
90wdl0v8,Documentazione contabile Q1 2024,Vorrei ottenere la reportistica della fattura n. 567 per verifica interna.,Amministrazione,media
cv06104z,Tempi di consegna per software gestionale,Quanto tempo richiede l'evasione di bundle completo?,Commerciale,media
xiqfjwy4,Richiesta prospetto per Q1 2024,Non ho ancora ricevuto la fattura relativa alla fattura n. 567. Potreste inviarla?,Amministrazione,alta
douesm8r,Tempi di consegna per toolkit sviluppo,Quanto tempo richiede l'evasione di deployment on-premise?,Commerciale,media
snx2lqn9,Accesso negato a login,Ottengo un errore di autorizzazione quando tento di usare da ieri sera.,Tecnico,media
6usn42im,Comportamento anomalo durante export dati,"Ho notato che in ambiente produzione non funziona più come in passato, potrebbero esserci dei problemi.",Tecnico,media
2ujtn11n,Stato interesse toolkit sviluppo,La richiesta 50 licenze è stata presa in carico?,Commerciale,media
7psdgxf3,Modifica ordine piattaforma integrata,Vorremmo revisionare le quantità di per sede Milano.,Commerciale,bassa
3zp7ctbu,Tempi di consegna per supporto tecnico,Quale sarebbe il termine di fornitura per per il Q2 2024?,Commerciale,media
vnpb01kh,Interruzione servizio notifiche,Il modulo nel servizio schedulato causa il freeze dell'intera interfaccia.,Tecnico,alta
19vyxl2d,Disponibilità articolo soluzione cloud,Quando è previsto il rifornimento del cliente aziendale?,Commerciale,media
xsf32inc,Tempi di consegna per servizi professionali,Vorrei sapere se per la configurazione enterprise è disponibile la consegna express e a quale costo.,Commerciale,media
mfnero44,Anomalia nel modulo report,"Dopo l'aggiornamento alla versione 2. 3, con credenziali corrette presenta diversi malfunzionamenti.",Tecnico,alta
17tooek4,Richiesta preventivo per pacchetto standard,Vorrei ricevere un preventivo dettagliato per bundle completo con le relative condizioni commerciali.,Commerciale,media
zwt20zzs,malfunzionamento nel modulo elaborazione batch,Ho riscontrato un comportamento irregolare in dalla versione 2. 3 che causa perdita di dati.,Tecnico,alta
s5owndgg,Verifica estratto conto trimestre chiuso,Nello storico il compenso consulenza appare una transazione duplicata.,Amministrazione,media
ff6cydrh,Richiesta fattura per licenza software,Non trovo traccia della ricevuta per il contratto quadro nel sistema contabile.,Amministrazione,media
pywfi6to,Sincronizzazione dashboard,Il sistema non aggiorna automaticamente tramite l'interfaccia web e devo fare refresh manuale.,Tecnico,media
f5w9tdsh,Richiesta rimborso per quota associativa,Vorrei richiedere il rimborso per contratto n. 12345 in quanto il servizio non è stato fornito come concordato.,Amministrazione,media
u4s520td,comportamento inatteso nel modulo integrazione API,In attraverso API REST si verifica un'interruzione quando inserisco determinati valori.,Tecnico,alta
ny09djan,Accesso negato a integrazione API,La mia sessione su in orario di punta viene terminata automaticamente dopo pochi secondi.,Tecnico,bassa
c9ywxs7r,Sollecito per anno contabile,Il termine per l'importo convenuto è decorso senza che ricevessimo il pagamento.,Amministrazione,media
bcv31x8s,Verifica estratto conto fornitura materiali,Riscontro operazioni non riconosciute nel riepilogo di l'abbonamento trimestrale.,Amministrazione,bassa
mpxwq38v,Comportamento anomalo durante integrazione API,"Ho notato che sul modulo reporting non funziona più come in passato, potrebbero esserci dei problemi.",Tecnico,alta
m8d9u2gr,Verifica importo fattura canone mensile,L'importo indicato su l'importo convenuto è differente rispetto all'offerta concordata. Potete controllare?,Amministrazione,bassa
otma8tow,Modifica esigenza servizi professionali,Potete aggiornare i dettagli dell'ordine la configurazione enterprise?,Commerciale,alta
6443c8z7,Stato ordine pacchetto standard,La commessa con contratto annuale risulta ancora in elaborazione dopo due settimane.,Commerciale,media
760g2vs8,comportamento inatteso nel modulo elaborazione batch,Ho riscontrato un comportamento irregolare in durante il processo notturno che causa perdita di dati.,Tecnico,alta
zin4kh3d,Verifica importo fattura licenza software,Abbiamo notato che la rata semestrale riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,media
bjsf6f26,Accesso negato a integrazione API,Ricevo un messaggio di accesso negato ogni volta che provo sul modulo reporting.,Tecnico,media
dnexj797,Verifica importo rendiconto Q1 2024,Sulla fattura il contratto quadro c'è una differenza di circa 200€ rispetto al preventivo.,Amministrazione,media
i0e3z5kf,Richiesta fattura per prestazione professionale,Non trovo traccia della ricevuta per l'ordine ORD-2024-001 nel sistema contabile.,Amministrazione,media
m6zf5z8h,Tempi di consegna per consulenza strategica,Entro quando potremmo ricevere con SLA garantito se ordinassimo oggi?,Commerciale,bassa
3l7uhbn3,Pagamento trimestre chiuso in sospeso,Ho completato l'operazione di pagamento la rata semestrale ma non vedo aggiornamenti.,Amministrazione,alta
k654m797,Richiesta preventivo per modulo CRM,Avrei bisogno di un'offerta per la configurazione enterprise comprensiva di costi e tempi di implementazione.,Commerciale,media
v396monk,Richiesta rimborso per quota associativa,È possibile ottenere l'accredito di quanto versato per gennaio 2024?,Amministrazione,media
rt4w11e7,Pagamento prestazione professionale in sospeso,Il versamento relativo a l'importo convenuto non appare nell'estratto conto. È andato a buon fine?,Amministrazione,media
nwlkcjs7,Richiesta preventivo per modulo CRM,Siamo interessati a 50 licenze e vorremmo conoscere i prezzi applicabili.,Commerciale,media
645u05gj,Sincronizzazione elaborazione batch,I dati in in orario di punta non sono allineati con le altre sezioni del sistema.,Tecnico,alta
tluw8uu5,Stato prenotazione piattaforma integrata,Serve un tracking della fornitura la configurazione enterprise.,Commerciale,media
mu9mmh46,Pagamento servizio cloud in sospeso,Il bonifico relativo alla transazione del 15/10 non è stato ancora accreditato. C'è qualche problema?,Amministrazione,alta
fsw5k63b,Pagamento periodo fiscale in sospeso,"Il saldo la posizione cliente CLI-789 dovrebbe già essere stato processato, ma non risulta.",Amministrazione,alta
f6jne34h,Sincronizzazione gestione utenti,I dati in tramite l'interfaccia web non sono allineati con le altre sezioni del sistema.,Tecnico,media
qbi6uepk,Richiesta rimborso per licenza software,Chiedo la restituzione della somma pagata per la fornitura di dicembre causa inadempienza.,Amministrazione,media
i3hnjwl0,Stato necessità toolkit sviluppo,Potete fornirmi informazioni sulla spedizione modalità SaaS?,Commerciale,bassa
9e2e9r6s,Stato ordine supporto tecnico,L'ordine il cliente aziendale non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
1jneomoj,Disponibilità articolo piattaforma integrata,Avremmo necessità di modalità SaaS per un progetto imminente. È in stock?,Commerciale,bassa
rp4vkaih,Pagamento canone mensile in sospeso,Il pagamento della rata semestrale risulta ancora in elaborazione da diversi giorni. Potete verificare lo stato?,Amministrazione,media
rnoji0rx,Richiesta fattura per canone mensile,Non ho ancora ricevuto la fattura relativa a l'accordo commerciale. Potreste inviarla?,Amministrazione,media
65gyq97z,Interruzione servizio archiviazione,L'applicazione si arresta improvvisamente quando utilizzo dopo l'ultimo aggiornamento.,Tecnico,bassa
12ji0awn,Verifica importo rendiconto contratto di manutenzione,C'è uno scostamento tra l'importo del servizio premium e quanto preventivato inizialmente.,Amministrazione,media
vxqy0v2e,irregolarità nel modulo notifiche,Il modulo con utenti multipli produce output non deterministici.,Tecnico,media
q4viscqo,Anomalia nel modulo modulo contabilità,Il modulo attraverso API REST produce output non deterministici.,Tecnico,alta
6cu21szy,Tempi di consegna per modulo CRM,Potete garantire la consegna urgente di per sede Milano?,Commerciale,media
p3b4qqzy,criticità nel modulo stampa documenti,Si manifesta un bug critico quando opero con sulla dashboard principale.,Tecnico,alta
ru0na3s9,Richiesta fattura per prestazione professionale,Non ho ancora ricevuto la fattura relativa al pagamento ricorrente. Potreste inviarla?,Amministrazione,media
4kc2s0e1,Tempi di consegna per licenze enterprise,Abbiamo necessità di con contratto annuale per il giorno X. È fattibile?,Commerciale,alta
fo3wcclx,malfunzionamento nel modulo sincronizzazione,C'è un difetto evidente nel comportamento di da ieri sera.,Tecnico,alta
4aq3nu9q,Accesso negato a stampa documenti,La mia sessione su con file superiori a 10MB viene terminata automaticamente dopo pochi secondi.,Tecnico,bassa
3buqlewq,Tempi di consegna per pacchetto standard,Quanto tempo richiede l'evasione di per sede Milano?,Commerciale,media
k2u6v3z9,Accesso negato a sincronizzazione,L'autenticazione su dalla versione 2. 3 fallisce anche se inserisco la password corretta.,Tecnico,alta
wphzrd14,Verifica importo fattura mese corrente,Abbiamo notato che il contratto quadro riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,media
e6hy8zp8,Stato ordine piano premium,La commessa versione professionale risulta ancora in elaborazione dopo due settimane.,Commerciale,media
5j4yqur6,Verifica importo fattura servizio premium,Abbiamo notato che il contratto quadro riporta cifre diverse da quelle concordate contrattualmente.,Amministrazione,alta
83prspsn,Documentazione contabile quota associativa,Serve l'estratto di tutte le operazioni il servizio di supporto per audit.,Amministrazione,bassa
kuyw7eou,Stato acquisto manutenzione estesa,La richiesta 10 utenti è stata presa in carico?,Commerciale,media
h8d63hkl,Richiesta fattura per quota associativa,Vorrei ottenere copia della documentazione fiscale relativa al contratto quadro.,Amministrazione,media
q3pnwzx2,Pagamento contratto di manutenzione in sospeso,"Il saldo contratto n. 12345 dovrebbe già essere stato processato, ma non risulta.",Amministrazione,media
s3v2sept,Interruzione servizio elaborazione batch,L'applicazione termina inaspettatamente durante nel servizio schedulato.,Tecnico,alta
imk8gxe2,Accesso negato a upload file,Il sistema mi impedisce di entrare in sulla dashboard principale dicendo che non ho i permessi.,Tecnico,alta
i92dhags,Accesso negato a gestione utenti,Non ho più i privilegi necessari per operare su in modalità avanzata.,Tecnico,alta
p1xi76wk,Verifica importo fattura quota associativa,C'è uno scostamento tra l'importo di gennaio 2024 e quanto preventivato inizialmente.,Amministrazione,media
bo5876p9,Richiesta nota di credito per trimestre chiuso,Mi serve urgentemente il documento fiscale della fornitura di dicembre per la chiusura.,Amministrazione,media
yx59jt7h,Richiesta preventivo per toolkit sviluppo,Serve una valutazione economica per il cliente aziendale.,Commerciale,alta
sz5u0xp7,Interruzione servizio upload file,L'utilizzo di con utenti multipli causa l'arresto dell'intera applicazione senza salvare.,Tecnico,alta
88tmrqvt,Anomalia nel modulo upload file,Il modulo dopo l'ultimo aggiornamento produce output non deterministici.,Tecnico,alta
wyjn6lp4,Richiesta preventivo per modulo CRM,Vorrei ricevere un preventivo dettagliato per per sede Milano con le relative condizioni commerciali.,Commerciale,media
8g8xmf54,Stato ordine piattaforma integrata,L'ordine bundle completo non è ancora arrivato. Potete verificare a che punto è?,Commerciale,media
